MAC Address,Vendor/Name,Ping Count,Last RSSI,First Seen,Last Seen,Duration Visible (s)
F7:99:61:08:CF:3D,Apple,1,-67,05:30:44,05:30:44,0.00
18:26:AE:F7:1A:B9,Apple,1,-75,05:30:44,05:30:44,0.00
D1:09:C9:5A:52:87,Apple,1,-76,05:30:44,05:30:44,0.00
5D:DF:14:E4:08:D9,Apple,1,-74,05:30:45,05:30:45,0.00
C8:1C:16:74:B5:F4,Apple,1,-86,05:30:45,05:30:45,0.00
70:27:EE:37:73:E5,Apple,2,-83,05:30:45,05:30:49,4.01
F4:41:AD:1E:60:40,Apple,3,-73,05:30:45,05:30:46,1.03
C0:27:1E:BC:29:3B,Apple,1,-84,05:30:46,05:30:46,0.00
5A:2B:07:9A:25:58,Apple,1,-78,05:30:46,05:30:46,0.00
E1:2D:8C:21:A1:9D,Apple,2,-80,05:30:46,05:30:50,4.00
06:68:B1:18:BF:5C,Microsoft,1,-85,05:30:47,05:30:47,0.00
F3:05:32:86:2C:0B,Apple,1,-82,05:30:47,05:30:47,0.00
20:4C:03:44:7D:89,ID: 283,1,-71,05:30:47,05:30:47,0.00
50:EC:52:41:43:78,Apple,1,-85,05:30:47,05:30:47,0.00
04:13:34:81:27:65,Microsoft,1,-92,05:30:48,05:30:48,0.00
18:30:22:06:57:CE,Microsoft,1,-75,05:30:48,05:30:48,0.00
20:4C:03:44:80:2C,ID: 283,1,-61,05:30:48,05:30:48,0.00
54:0F:5A:37:73:FE,Apple,1,-74,05:30:48,05:30:48,0.00
67:34:91:01:82:8C,Apple,1,-71,05:30:49,05:30:49,0.00
F9:2D:CB:E2:E9:D1,Unknown,1,-69,05:30:49,05:30:49,0.00
F5:93:13:07:5E:9A,Apple,1,-80,05:30:49,05:30:49,0.00
6C:D4:4E:5F:52:3F,Apple,1,-84,05:30:49,05:30:49,0.00
5A:5F:C6:60:63:46,Apple,1,-90,05:30:50,05:30:50,0.00
EC:D2:F8:91:5C:27,Apple,1,-86,05:30:50,05:30:50,0.00
66:E5:71:2C:53:42,Apple,1,-92,05:30:50,05:30:50,0.00
44:0C:6F:3F:96:D5,Apple,1,-79,05:30:51,05:30:51,0.00
